Run ID,Oportunidade,Conta,Perfil Cliente,Vendedor,Gross,Net,Portfólio,Segmento,Família Produto,Status,Fiscal Q,Data Fechamento,Ciclo (dias),Produtos,📝 Resumo Análise,🎯 Causa Raiz,⚠️ Causas Secundárias,Tipo Resultado,Evitável?,🚨 Sinais Alerta,Momento Crítico,💡 Lições Aprendidas,# Atividades,Ativ. 7d,Ativ. 30d,Distribuição Tipos,Período Pico,Cadência Média (dias),# Total Mudanças,# Mudanças Críticas,Mudanças Close Date,Mudanças Stage,Mudanças Valor,Campos + Alterados,Padrão Mudanças,Freq. Mudanças,# Editores,🏷️ Labels,🕐 Última Atualização
2026-02-02T07:27:01.203Z,BSBS-130729--#Looker-,Banco Santander,NOVO CLIENTE,Juliana Lamotta,8000,8000,-,SMB,GCP Services,Perdida,FY26-Q1,28-02-2026,213,Servicios Profesionales GCP Data,"O deal foi desqualificado precocemente após um único contato, resultando em 188 dias de inatividade. A perda se deve primariamente à má qualificação inicial e ao abandono subsequente, indicando que o contato não evoluiu para um projeto real ou que o lead não era qualificado para o valor proposto.",Má qualificação inicial e abandono do deal. O processo de vendas falhou em validar a oportunidade e manter o engajamento mínimo.,"Engajamento insuficiente (apenas 1 atividade), Falta de Champion/Sponsor identificado, Falha na aplicação de critérios de qualificação (MEDDIC)",MA_QUALIFICACAO,SIM,"188 dias de inatividade (abandono), Apenas 1 atividade registrada para um novo cliente, Desqualificação na fase 0%",Qualificação inicial (após o primeiro contato). O deal morreu por falta de follow-up e validação de fit.,Implementar uma cadência de follow-up obrigatória para leads novos e aplicar rigorosamente o framework MEDDIC/BANT para evitar que oportunidades não qualificadas fiquem abandonadas no pipeline ou sejam desqualificadas tardiamente.,1,0,0,Reuniones / Videoconferencia(1),2025-07 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, FALHA MEDDIC, NOVO CLIENTE",
2026-02-02T07:27:01.203Z,BTPS-133519-BRASIL TERMINAL PORTUARIO S/A-,BTP,NOVO CLIENTE,Juliana Lamotta,450000,274000,-,SMB,GCP Services | GCP Consumption,Perdida,FY26-Q1,28-02-2026,158,Servicios Profesionales GCP Infra | GCP Consumo Nuevo,"A oportunidade foi perdida na fase inicial (0%) devido a uma falha crítica na qualificação. O cliente não possuía orçamento validado nem interesse imediato, indicando que o lead gerado pela campanha de evento era frio e não deveria ter sido convertido em uma oportunidade de alto valor.",Má Qualificação (Falha em validar Budget e Need),"Baixíssimo engajamento (apenas 2 atividades), Ausência de Champion/Sponsor validado, Origem do lead (Campanha de evento) resultou em contato não prioritário",MA_QUALIFICACAO,SIM,"Perda na Fase 0% (indica que o processo nunca começou), Motivo da perda: 'Cliente sin presupuesto / El cliente no está interesado', Apenas 2 ações registradas para um deal de R$450k, Origem do lead de campanha de evento (BR_EVP_Q3_2025) sem validação de BANT",Qualificação Inicial (Fase 0%),"Implementar um processo de qualificação (BANT/GPCT) mais rigoroso para leads oriundos de campanhas de marketing/eventos, garantindo que o orçamento e a necessidade sejam validados antes de alocar recursos de vendas para oportunidades de alto valor.",2,1,1,"Reuniones / Videoconferencia(1), Outro(1)",2026-02 (1 atividades),414,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"QUALIFICACAO FALHA, LEAD FRIO, NO BUDGET, GCP INFRA",
2026-02-02T07:27:01.203Z,BMSL-131306-BIG MAIS SUPERMERCADOS LTDA-,BIG MAIS SUPERMERCADOS,NOVO CLIENTE,Juliana Lamotta,55000,55000,-,SMB,GCP Services | Aceleradores,Perdida,FY26-Q1,31-01-2026,176,Servicios Profesionales GCP Data | Servicios Profesionales GCP Infra | Acelerador para o apoio à Tomada de Decisões Estratégicas,"A oportunidade foi perdida devido à má qualificação inicial e subsequente abandono. Com apenas duas atividades registradas e 172 dias de inatividade, o cliente confirmou a falta de interesse e orçamento, indicando que o deal nunca teve tração ou um caso de negócio estabelecido.",Má Qualificação (falha em verificar orçamento e interesse) e Abandono do Deal.,"Engajamento extremamente insuficiente (apenas 2 ações), Ausência de Champion/Sponsor identificado, Percepção de valor zero (cliente não interessado)",MA_QUALIFICACAO,SIM,"Inatividade extrema (172 dias), Volume de atividades insuficiente (2 ações), Perda na fase 0% (indica que nunca houve progresso real), Motivo de perda fundamental (falta de interesse/orçamento)","Qualificação Inicial (O deal deveria ter sido desqualificado imediatamente após as primeiras interações, ou nunca ter entrado no pipeline).",Reforçar o processo de qualificação (MEDDIC/BANT) para garantir que orçamento e interesse sejam verificados antes de alocar recursos. Implementar regras de desqualificação automática para deals inativos por longos períodos (ex: 30-60 dias).,2,0,0,Reuniones / Videoconferencia(2),2025-08 (1 atividades),98,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, FALTA DE BUDGET, NOVO CLIENTE",
2026-02-02T07:27:01.203Z,TRED-132752--AgentSpace_TRE MG,Tribunal Regional Eleitoral de Minas Gerais - TRE-MG,NOVO CLIENTE,Alexsandra Junqueira,316000,301600,-,Gobierno,GCP Consumption | GCP Services,Perdida,FY26-Q1,31-03-2026,203,Google Agentspace Enterprise Plus | Servicios Profesionales GCP Infra,"O deal foi perdido na fase inicial (0%) devido a uma desqualificação imediata após a primeira atividade. A causa raiz é a má qualificação da oportunidade, indicando que o lead não possuía o fit, a necessidade ou o timing adequado para a solução de alto valor (Agentspace + Serviços Profissionais).",Má qualificação inicial do lead/oportunidade (falha no processo de triagem).,"Ausência de dados de qualificação (MEDDIC) antes da criação do deal, Falta de fit imediato com a solução complexa (Agentspace), Engajamento nulo (apenas 1 ação)",MA_QUALIFICACAO,SIM,"Perda na fase 0% (inicial), Motivo de perda 'Desqualificada', Apenas 1 atividade registrada no histórico, Descrição do CRM vazia",Entrada no pipeline / Fase de triagem inicial (0%).,"Reforçar o critério de qualificação (BANT/MEDDIC Lite) na fase de prospecção (SDR/BDR) para evitar a entrada de oportunidades que serão imediatamente desqualificadas, especialmente para novos clientes no setor público com soluções de alto valor e complexidade.",1,1,1,Outro(1),2026-03 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, PERDA PRECOCE, FALHA SDR, SETOR PUBLICO",
2026-02-02T07:27:01.203Z,TRDT-130423--Soluçao de IA para Litigancia Abusiva,TRT 3 - Tribunal Regional do Trabalho 3 Região de MG,BASE INSTALADA,Alexsandra Junqueira,409000,312200,-,Gobierno,Aceleradores | GCP Consumption | GCP Services | MSP Services,Perdida,FY26-Q1,30-03-2026,252,Resumo de documentos | Acelerador Semântico de Dados | GCP Consumo Nuevo | Servicios Profesionales GCP Data | MSP / Enable / Precio Standard Mensual 5x8 - 10 Tickets | Acelerador para Coleta de Dados,"O deal foi desqualificado precocemente, indicado pela fase 0% e pelo motivo 'Descalificada'. A causa raiz foi a má qualificação, falhando em validar a prioridade, o orçamento ou o sponsor necessário para um projeto complexo de IA. O baixíssimo engajamento (3 atividades) e a inatividade de 34 dias confirmam que o deal morreu logo no início do ciclo de vendas.",Má Qualificação (falha em validar prioridade e Champion/Economic Buyer),"Baixo Engajamento e Abandono (34 dias de inatividade), Falta de Sponsor/Champion para impulsionar a solução de IA, Solução complexa (IA/GCP) sem alinhamento orçamentário imediato",MA_QUALIFICACAO,SIM,"Apenas 3 atividades registradas para um deal de R$ 409k, 34 dias de inatividade, indicando abandono ou falta de interesse do cliente, Deal marcado como 'Perdida (0%)' e 'Descalificada', confirmando falha na qualificação inicial",Fase de Descoberta/Qualificação Inicial (Gate 1),"Reforçar o processo de qualificação (MEDDIC) para projetos de IA no setor público, garantindo que o Economic Buyer e o Champion estejam identificados e que a dor (Litigância Abusiva) tenha prioridade orçamentária antes de investir tempo no pipeline.",3,0,0,"Reuniones / Videoconferencia(2), Outro(1)",2025-12 (1 atividades),178,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, BAIXO ENGAJAMENTO, FALTA DE CHAMPION",
2026-02-02T07:27:01.203Z,MPDE-127555--#M25#SPRINT2#AAGENTSPACE,MPMG,BASE INSTALADA,Alexsandra Junqueira,351600,332160,-,Gobierno,GCP Consumption | GCP Services,Perdida,FY26-Q1,30-01-2026,252,Google Agentspace Enterprise Plus | Servicios Profesionales GCP Infra,"A oportunidade foi perdida por desqualificação precoce, indicando que não atendia aos critérios mínimos de fit ou necessidade do cliente. O fator agravante é a completa ausência de gestão e engajamento, com zero atividades registradas, sugerindo que o deal foi abandonado ou nunca foi trabalhado após a criação.",Má qualificação inicial e abandono do deal (zero atividades). O motivo 'Descalificada' na fase 0% confirma que o fit não existia ou não foi validado.,"Falha crítica no processo de gestão de pipeline (0 ações registradas), Ausência de um Champion ou Sponsor identificado para impulsionar a iniciativa 'AgentSpace', Gaps não endereçados no processo de qualificação (MEDDIC)",MA_QUALIFICACAO,SIM,"Zero atividades registradas (deal abandonado), Perda na fase 0% (indica desqualificação imediata ou erro de entrada), Inatividade 'SEM REGISTRO' de dias",Qualificação Inicial (Fase 0%). O deal morreu no momento em que deveria ter sido validado ou desqualificado formalmente.,Implementar um rigoroso processo de qualificação (Gate Review) para garantir que deals com potencial sejam inseridos no pipeline. Estabelecer um SLA de engajamento mínimo (ex: 3 atividades em 7 dias) para evitar que oportunidades fiquem abandonadas com zero follow-up.,0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, ZERO ATIVIDADE, FALTA DE CHAMPION",
2026-02-02T07:27:01.203Z,MAML-133533-MALWEE MALHAS LTDA-,MALWEE,NOVO CLIENTE,Juliana Lamotta,450000,274000,-,SMB,GCP Services | GCP Consumption,Perdida,FY26-Q1,28-02-2026,158,Servicios Profesionales GCP Infra | GCP Consumo Nuevo,"O deal foi perdido precocemente na fase de qualificação (0%) devido à falta de interesse e orçamento do cliente, conforme indicado no CRM. O baixíssimo engajamento (apenas 2 atividades) sugere que o lead, originado de uma campanha, não atendeu aos critérios básicos de qualificação, resultando em uma rápida desqualificação.",Má Qualificação do Lead (Falta de Orçamento e Interesse),"Engajamento insuficiente para um deal de alto valor, Falta de identificação de um Champion ou Economic Buyer, Timing desalinhado com a prioridade orçamentária do cliente",MA_QUALIFICACAO,SIM,"Perda registrada na Fase 0% (Qualificação), Apenas 2 ações registradas para um novo cliente e projeto de infraestrutura, Motivo de perda 'Cliente sin presupuesto / El cliente no está interesado'",Qualificação Inicial (Discovery),"Implementar um processo de qualificação mais rigoroso (BANT/MEDDIC) para leads de campanha, garantindo que o orçamento e a prioridade sejam verificados nas primeiras interações. Desqualificar rapidamente leads sem fit para otimizar o tempo do vendedor.",2,1,1,"Reuniones / Videoconferencia(1), Outro(1)",2026-02 (1 atividades),171,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, PERDA PRECOCE, LEAD DE CAMPANHA, FALTA DE ORCAMENTO, BAIXO ENGAJAMENTO",
2026-02-02T07:27:01.203Z,TTRD-131669--TRT-4-Gestao de Dispositivos (UEM) - edital,TRT 4 - Tribunal Regional do Trabalho 4 Região de RS,BASE INSTALADA,Emilio Goncalves,670000,142000,-,Gobierno,GCP Consumption | GCP Services,Perdida,FY26-Q1,30-01-2026,165,GCP Consumo Nuevo | Servicios Profesionales GCP Infra,"O deal foi perdido primariamente devido ao abandono total, evidenciado por zero atividades registradas e falta de follow-up por mais de cinco meses. A qualificação inicial foi falha, resultando na perda por motivos de 'sem orçamento/não interessado', indicando que o valor da solução nunca foi estabelecido ou defendido junto ao cliente.",Abandono do Deal e Má Qualificação (falha em estabelecer o Economic Buyer e o Champion).,"Inatividade prolongada (0 ações registradas), Entrada reativa no processo (após o lançamento do edital), Falha em influenciar o processo de decisão (DDP/DDC) do edital",ABANDONO,SIM,"Zero ações registradas no CRM, Última atualização de status datada de 18/08/2025 (mais de 5 meses antes da perda), Deal mantido em 0% de probabilidade até o fechamento","Fase de Qualificação/Análise (entre Agosto/2025 e Janeiro/2026), onde o deal morreu por inanição e falta de gestão.","Deals reativos (baseados em edital) exigem uma cadência mínima de atividades para validar o interesse e o orçamento. Se o engajamento for zero, o deal deve ser desqualificado rapidamente (DQ) em vez de ser abandonado no pipeline. É crucial identificar e engajar um Champion antes de investir tempo em propostas de edital.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, MA QUALIFICACAO, GOVERNO, UEM, FALTA DE CHAMPION",
2026-02-02T07:27:01.203Z,PMDJ-129742-PM Jundiaí_Agentspace,Prefeitura Municipal de Jundiaí,NOVO CLIENTE,Luciana Fonseca,24000,22400,-,Gobierno,GCP Consumption,Perdida,FY26-Q1,28-02-2026,236,Google Agentspace Enterprise,"O negócio foi perdido rapidamente (0% de chance) devido a uma falha fundamental na qualificação, onde o cliente não demonstrou interesse ou orçamento para o produto. O baixo volume de atividades (3 ações) sugere que a desqualificação ocorreu logo no início do ciclo de vendas. Esta foi uma perda evitável por má qualificação.",Má Qualificação (falha em validar interesse e orçamento),"Falta de Champion/Sponsor estabelecido, Engajamento insuficiente para gerar valor percebido",MA_QUALIFICACAO,SIM,"Motivo de perda: 'Cliente sin presupuesto / El cliente no está interesado', Perda na fase 0% (indica desqualificação imediata), Volume de atividade extremamente baixo (3 ações)",Qualificação Inicial (Discovery),"Implementar um gate de qualificação mais rigoroso (foco em BANT/MEDDIC) para novos clientes, garantindo que o interesse e a disponibilidade orçamentária sejam confirmados antes de aceitar o deal no pipeline. Deals com 'sem orçamento' ou 'não interessado' devem ser desqualificados imediatamente, evitando o desperdício de recursos.",3,1,1,"Reuniones / Videoconferencia(2), Outro(1)",2026-02 (1 atividades),122,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"QUALIFICACAO POBRE, NO BUDGET, NOVO CLIENTE, PERDA PRECOCE",
2026-02-02T07:27:01.203Z,BDED-112481-BANESTES-data lake-X1,BANESTES-Banco do Estado do Espirito Santo,NOVO CLIENTE,Emilio Goncalves,550000,154000,-,Gobierno,GCP Consumption | GCP Services,Perdida,FY26-Q2,30-04-2026,679,GCP Consumo | Servicios Profesionales GCP Data,"A oportunidade foi perdida devido a uma falha crítica na qualificação inicial, onde o cliente não demonstrou orçamento ou interesse suficiente para o projeto de Data Lake/Vertex AI. O deal foi subsequentemente abandonado, registrando zero atividades de follow-up por mais de um ano após a emissão do RFQ, garantindo a perda para o status quo.",Má Qualificação (Budget e Necessidade) e Abandono do Deal,"Falta de Engajamento/Follow-up (Zero atividades), Ausência de Champion ou Sponsor Executivo, Perda para o Status Quo/Prioridades Internas",MA_QUALIFICACAO,PARCIALMENTE,"Zero ações registradas no CRM (abandono total), Inatividade extrema (mais de 15 meses entre a última atualização e a perda), Motivo de perda genérico ('Sem orçamento' / 'Não interessado') indicando falha na descoberta de valor, Ausência de histórico de engajamento","Pós-Proposta/RFQ (O deal morreu após a entrega da cotação, indicando que o valor não foi estabelecido ou o orçamento não existia)","Implementar critérios rigorosos de qualificação (MEDDIC) antes de investir tempo na elaboração de propostas (RFQ). Se o orçamento (Budget) e a necessidade (Implication of Pain) não estiverem claros, o deal deve ser desqualificado ou colocado em 'nurturing'. É crucial manter uma cadência mínima de follow-up, mesmo em deals de baixo potencial imediato.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, SEM BUDGET, NOVO CLIENTE, FALHA ENGAGEMENT",
